title,description,genre
alpeis,"Pracownicy firmy ""Alpy"", wcielając się w niedawno zmarłą osobę, pomagają rodzinie i bliskim pogodzić się ze stratą.",drama
days of thunder,"Młody kierowca wyścigowy, Cole Trickle, dostaje szansę ścigania się w zawodach NASCAR. Na torze rywalizuje z doświadczonym Burnsem, aż dochodzi do wypadku.",drama
in the tall grass,"Przemierzające Kansas rodzeństwo słyszy wołanie o pomoc. Szukając źródła dźwięku, gubi się w wysokiej trawie.",horror
you get me,"Po nocy spędzonej z nowo poznanym chłopakiem, Tylerem, Holly ogarnia niezdrowa obsesja na jego punkcie. Przenosi się do jego liceum i próbuje kontynuować ich „związek”.",thriller
the weather man,"Prezenter pogody z Chicago podejmuje pracę w innym mieście, co uniemożliwia mu godzenie życia osobistego i zawodowego. ",drama
when we first met,"Noah otrzymuje szansę powrotu do przeszłości, aby zdobyć wymarzoną dziewczynę. ",comedy
pajaros de verano,Kolumbijska rodzina z plemienia Wayúu angażuje się w niezwykle dochodowe zajęcie - sprzedaż marihuany amerykańskim hippisom. ,drama
paranormal activity: the marked ones,"Rodzina i przyjaciele próbują uratować Jessego przed tajemniczymi siłami, które go nawiedzają. ",horror
hangman,"Doświadczeni policjanci dostają zadanie, którym jest złapanie groźnego seryjnego mordercy. Zostają wplątani w wisielczą grę. ",crime
prime time,Uzbrojony mężczyzna wchodzi do studia telewizyjnego i bierze zakładników. Jego celem jest wejście na wizję podczas prime time'u. ,thriller
super size me,Morgan Spurlock postanawia przez miesiąc odżywiać się wyłącznie w restauracjach McDonald's i ograniczyć ruch - jak przeciętny Amerykanin. ,documentary
cleopatra,"Kleopatra pragnie wzmocnić pozycję własnej dynastii oraz Egiptu, którego jest królową. Krokiem w tym kierunku jest poślubienie Juliusza Cezara. ",biography
serbuan maut 2: berandal,Rama pod przykrywką infiltruje szeregi przestępczego syndykatu z Dżakarty. ,action
12 angry men,Nastoletni chłopiec zostaje oskarżony o morderstwo. Dwunastu przysięgłych debatuje nad wyrokiem skazującym na śmierć.,drama
midnight run,Łowca nagród ma za zadanie schwytanie i dostarczenie oszusta finansowego. Po piętach drepcze mu jednak mafia i FBI.,comedy
arthur et la vengeance de maltazard,"Artur powraca do krainy Minimków, gdyż jest przekonany, że księżniczce Selenii grozi niebezpieczeństwo. Tymczasem wiadomość o treści S.O.S. nie pochodzi od niej.",animation
race,"Zapis kariery Jesse'ego Owensa, jednego z najlepszych lekkoatletów, który wystąpił na Olimpiadzie w Berlinie. ",biography
lock up,"Frank Leone zostaje zamknięty w więzieniu o zaostrzonym rygorze, którym steruje nienawidzący go Drumgoole.",drama
first reformed,"Walczący z&nbsp;załamaniem duchowym pastor udziela wsparcia zrezygnowanemu mężowi ciężarnej parafianki, przez co staje w&nbsp;obliczu jeszcze większego kryzysu życiowego.",drama
the x files,Agenci Mulder i Scully próbują uratować ludzkość przed śmiercionośną bronią. Prowadzą prywatne śledztwo w sprawie pozarządowego spisku. ,thriller
"kumo no muko, yakusoku no basho","Hiroki, Takuya i Sayuri obiecali sobie, że polecą własnym samolotem do tajemniczej wieży. Zniknięcie nastolatki powoduje jednak nagłą zmianę planów.",drama
kagemusha,"Ranny Takeda poleca znaleźć sobowtóra, by mógł go godnie zastąpić.",drama
police academy 4: citizens on patrol,"By zwiększyć bezpieczeństwo mieszkańców, komendant akademii angażuje cywili do pomocy policji w patrolowaniu miasta.",comedy
the devils,"Żyjący w czasach Ludwika XIII ksiądz nie przestrzega celibatu i żeni się ze swoją kochanką, wywołując skandal.",biography
untraceable,"Agentka FBI ściga seryjnego mordercę, który przez Internet transmituje na żywo kolejne zbrodnie. ",thriller
it takes two,"Córka bogatych rodziców Alyssa i sierota Amanda są do siebie bardzo podobne. Wpadają na pomysł, by zamienić się na jakiś czas miejscami.",family
the last picture show,W umierającym teksańskim miasteczku grupa nastolatków rozpoczyna dorosłe życie. ,drama
joe,"Historia byłego więźnia, który na swojej drodze spotyka nastolatka Gary'ego i jego lekkomyślnego ojca alkoholika. ",drama
war machine,Generał McMahon zostaje dowódcą wojsk ISAF w Afganistanie. Jego zadaniem jest zakończenie długoletniego konfliktu.,drama
the salvation,Spokojny amerykański osadnik postanawia zemścić się na zabójcy swojej rodziny.,drama
the wild bunch,"Banda Pike'a Bishopa rabuje kolejny bank i zabija kilka przypadkowych osób. Rusza za nimi pościg, któremu przewodzi jego dawny przyjaciel, Thornton.",western
pierrot le fou,"Para kochanków, Marianne i Ferdynand zwany Piotrusiem, udaje się w szaloną podróż po południowej Francji.",drama
days of heaven,Pracownik stalowni wyjeżdża do Teksasu wraz z narzeczoną i siostrą w poszukiwaniu lepszego życia. ,drama
the lazarus project,Po nieudanym napadzie i nieszczęśliwym wypadku Ben zostaje skazany na karę śmierci. W ramach eksperymentu dostaje nowe życie.,drama
striptease,Była agentka FBI pracuje w klubie jako striptizerka.,thriller
the divide,Po wybuchu atomowym grupa ocalałych ludzi zamyka się w piwnicy apartamentowca. ,thriller
the accused,"Brutalnie zgwałcona młoda kobieta walczy o sprawiedliwość. Wraz z wspierającą ją prokurator wytacza proces nie tylko sprawcom, ale i świadkom tego zdarzenia.",drama
enough said,"Rozwiedziona masażystka poznaje na przyjęciu mężczyznę o imieniu Albert i swoją przyszłą klientkę, Marianne. ",drama
brat,"Daniła przyjeżdża do&nbsp;Sankt Petersburga, gdzie mieszka jego starszy brat. Dzięki niemu chłopak znajduje zatrudnienie jako płatny zabójca.",drama
conan the destroyer,Mocarny wojownik podejmuje się misji eskortowania księżniczki Jehnny w drodze po magiczny róg. W zamian ma odzyskać zmarłą ukochaną. ,fantasy
stir of echoes,Po wybudzeniu z hipnozy Tom zaczyna miewać tajemnicze wizje. ,horror
how it ends,"Tajemniczy kataklizm wywołuje epidemię dezinformacji i przemocy. Tymczasem pewien mężczyzna wraz z teściem przemierza pogrążony w chaosie kraj, by uratować swoją ciężarną żonę. ",thriller
a little chaos,"Historia konkurujących ze sobą projektantów ogrodów, którzy na zlecenie Ludwika XIV mają stworzyć fontannę w Wersalu.",drama
tango," W skąpo umeblowanym pokoju w rytmie tanga pojawiają się kolejno postacie - fetysze Rybczyńskiego: chłopczyk z piłką, para miłosna, starsza pani, pies, pijak, sportowiec,... ",short
the faculty,"Szkoła w małym amerykańskim miasteczku zostaje opanowana przez kosmitów, co skutkuje dziwnymi zachowaniami wśród nauczycieli i uczniów. ",horror
the haunting,"Grupa osób cierpiących na bezsenność zgłasza się do badań prowadzonych w oddalonym od cywilizacji domu. Nie wiedzą, że grozi im śmiertelne niebezpieczeństwo.",horror
the emoji movie," Miasto Tekstopolis zamieszkują&nbsp; emotki, gdzie każda z nich wyraża jedną konkretną emocję. Z wyjątkiem Minka, co może doprowadzić do katastrofy. ",animation
the stepfather,Matka Michaela poznaje&nbsp;tajemniczego Davida. Chłopak zaczyna mieć wątpliwości co do prawdziwych zamiarów&nbsp;mężczyzny.,thriller
my big fat greek wedding 2,Kilkanaście lat po ślubie Toula nadal próbuje uwolnić się od wszędobylskich greckich krewnych. Tymczasem małżeństwo jej rodziców okazuje się być nieważne. ,comedy
zloty srodek,"Pochodząca z warszawskiej Pragi Mirka kończy studia prawnicze i wkracza w środowisko odmienne od znanego jej świata. Wkrótce, dzięki swojej profesji oraz iście filmowej mistyfikacji, dziewczyna ma okazję pomóc najbliższym.",comedy
domino,"Oparta na faktach historia Domino Harvey, córki angielskiego aktora, która porzuciła karierę modelki dla firmy Ford, by zostać łowcą nagród. ",biography
the lorax,"Dwunastolatek wyrusza w podróż, chcąc znaleźć prawdziwe drzewo Truffula. Na swojej drodze spotyka Loraxa, nieco zrzędliwego obrońcę swojego świata.",animation
sniegu juz nigdy nie bedzie,Pochodzący ze wschodu Żenia zatrudnia się jako masażysta na luksusowym podmiejskim osiedlu. W niedługim czasie zostaje powiernikiem swoich klientów. ,drama
space jam: a new legacy,LeBron James i drużyna animków muszą pokonać w meczu koszykówki złośliwą sztuczną inteligencję. Stawką pojedynku są losy świata. ,animation
saint laurent,"Po śmierci Diora dwudziestojednoletni Yves Saint Laurent przejmuje jego obowiązki w domu mody. Niebawem poznaje Pierre'a Bergé, z którym nawiązuje współpracę i romans.",biography
the breadwinner,"Jedenastoletnia Afganka przebiera się za chłopca, aby podjąć pracę i pomóc rodzinie.",animation
i still know what you did last summer,"Grupa nastolatków musi stawić czoła maniakalnemu zabójcy, który ""nadal wie co zrobili zeszłego lata"". ",horror
hollywood ending,"Val po latach kariery jako reżyser filmowy jest zmuszony realizować spoty reklamowe. Gdy dostaje życiową okazję powrotu do zawodu, niespodziewanie traci wzrok.",comedy
ze zycie ma sens,Grupa przyjaciół oddaje się amatorskiej twórczości filmowej. Dołącza do nich chłopak z sąsiedztwa prezentujący nowe pomysły.,drama
the night before,Podczas świątecznego spotkania trzech najlepszych przyjaciół postanawia wyruszyć na poszukiwanie Świętego Graala.,comedy
american ultra,"Mike wraz ze swoją dziewczyną, Phoebe, wplątuje się w rządową aferę. ",comedy
the rookie,Partner doświadczonego detektywa ginie w trakcie akcji. Na jego miejsce zostaje przydzielony nowicjusz. ,comedy
killer joe,W obliczu niebezpieczeństwa diler wynajmuje zabójcę do zlikwidowania swej matki i pozbycia się wszelkich kłopotów. ,crime
asterix et la surprise de cesar,"Falbala i Tragikomix zostają porwani przez Rzymian. Asterix z Obelixem udają się do Rzymu, ażeby ich uratować.",animation
the daughter," Historia zagmatwanych losów dwóch rodzin, głęboko skrywanych tajemnic z&nbsp;przeszłości i sekretów, które nigdy nie miały ujrzeć światła dziennego.",drama
napoleon dynamite,Ekscentryczny Napoleon decyduje się pomóc swemu przyjacielowi Pedro w wygraniu wyborów na przewodniczącego klasy.,comedy
darbareye elly,Spędzająca czas nad morzem grupka przyjaciół traci z oczu podczas sztormu zabraną ze sobą dziewczynę o imieniu Elly. ,drama
kak ya provel etim letom,"Dwaj mężczyźni pracują w rosyjskiej stacji badawczej nad Oceanem Arktycznym. Sergiej to doświadczony, poważnie traktujący swoje obowiązki człowiek, a Paweł jest młodym, znudzonym monotonią praktykantem.",drama
kochaj,"Sawa wkrótce bierze ślub z Jurkiem. Sytuacja się komplikuje, gdy poznaje przystojnego aktora - Krzysztofa.",comedy
reasonable doubt,"Życie prokuratora okręgowego wywraca się do góry nogami, gdy za morderstwo, które popełnił zostaje aresztowany i oskarżony niewinny człowiek. ",crime
the dead pool,Inspektor Harry Callahan staje się jednym z obiektów gry ekipy filmowej. ,crime
the outlaw josey wales,"Żołnierze Unii zabiją rodzinę i niszczą dobytek farmera. Poszkodowany mężczyzna poprzysięga zemstę, walcząc u boku konfederatów. ",western
the deep blue sea,Żona brytyjskiego sędziego zostaje przyłapana na romansie z pilotem sił powietrznych.,drama
the four feathers,"Brytyjski oficer rezygnuje ze służby, nie chcąc uczestniczyć w walkach z mahdystami, za co zostaje okrzyknięty tchórzem.",drama
where the heart is,Siedemnastolatka w ciąży zostaje porzucona przez chłopaka. Bez pieniędzy i rodziny dziewczyna postanawia zamieszkać w sklepie.,drama
paddington 2,"Pomyłkowo osadzony w areszcie, wśród zepsutych do szpiku kości typów spod ciemnej gwiazdy, Paddington zrobi wszystko, by złapać prawdziwego złodzieja tajemniczej książki.",family
ned kelly,"Historia życia australijskiego bandyty, który przeciwstawiał się prawu i inspirował ludność, zostając jej bohaterem. ",biography
nae meo-ri sok-eui ji-woo-gae,"Historia miłości młodej pary, w którą wkracza choroba, odbierając im wspólne wspomnienia. ",drama
sinbad: legend of the seven seas,"Sinbad zostaje wrobiony w kradzież&nbsp;Księgi Pokoju przez boginię Eris. Żeglarz musi odzyskać artefakt, by ocalić przyjaciela, Proteusza.",animation
duplicity,"Claire i Ray, byli agenci służb specjalnych, zatrudniają się w konkurencyjnych firmach farmaceutycznych, pragnących opatentować rewolucyjny preparat. Sytuację komplikuje fakt, że prywatnie są parą.",romance
les rivieres pourpres ii - les anges de lapocalypse,"Komisarz oraz młody policjant łączą siły, by powstrzymać morderców, którzy zabijają na tle religijnym. ",crime
army of the dead,Podczas wybuchu epidemii zombie grupa najemników próbuje dokonać zuchwałej kradzieży w strefie kwarantanny wyznaczonej na terenie Las Vegas.,horror
zavet,"Tsane zostaje wysłany przez umierającego dziadka do miasta – zgodnie z poleceniem ma wrócić do domu z ikoną, podarunkiem i narzeczoną.",comedy
vivre sa vie: film en douze tableaux,"Znudzona życiem i biedą Nana zaczyna się prostytuować. Choć jest przekonana, że w każdej chwili może z tym skończyć, wikła się w coraz bardziej zawiłe zależności. ",drama
rope,"Dwaj studenci mordują kolegę, chowając ciało w kufrze, który następnie służy jako bufet na przyjęciu, gdzie wraz z profesorem i przyjaciółmi podejmują temat ""zbrodni doskonałej"". ",crime
if only,Młody biznesmen stara się uporać ze śmiercią swojej ukochanej.,drama
okolofutbola,Czterech na pozór zwykłych mężczyzn tworzy elitarny klub fanatycznych kibiców Spartaka Moskwa. ,drama
la sconosciuta,Ukrainka podejmuje pracę sprzątaczki w domu włoskiej rodziny. Wybór miejsca nie jest przypadkowy. ,drama
annette,"Standupowy komik oraz operowa diwa przeżywają wzloty i upadki w swoim małżeństwie, odkrywając niezwykły talent córki.",drama
the hunted,W lasach Oregonu grasuje uzależniony od zabijania żołnierz sił specjalnych USA. Swojego ucznia ściga emerytowany trener wojskowy. ,thriller
lavventura,"Podczas rejsu grupy przyjaciół na wyspę, jedna z dziewcząt znika w tajemniczych okolicznościach. W trakcie poszukiwań jej przyjaciółka oraz kochanek zbliżają się do siebie.",drama
the first wives club,"Trzy przyjaciółki spotykają się po latach podczas pogrzebu koleżanki, która popełniła samobójstwo z powodu zdrady męża. Gdy wychodzi na jaw, że one także zostały porzucone przez współmałżonków, planują zemstę. ",comedy
nims island,"Tajemniczą wyspę zamieszkuje Nim wraz z ojcem. Kiedy mężczyzna znika bez śladu, córka prosi o pomoc słynnego bohatera, Alexa Rovera. ",family
jak pies z kotem,"Choć obaj bracia zostali reżyserami, ich życiowe drogi się rozeszły. Jednak gdy starszy doznaje udaru, młodszy się nim opiekuje, mimo że długo żyli jak pies z&nbsp;kotem.",drama
flashdance,Dziewczyna z Pittsburgha pracująca jako spawaczka i tancerka egzotyczna chce dostać się do szkoły baletowej.,drama
out of rosenheim,"Samotna i konserwatywna Niemka dociera do zapomnianego hotelu na odludziu. Wkrótce pod jej wpływem smutne, szare miejsce nabiera koloru. ",drama
the legend of hercules,Oszukany przez ojczyma Herkules zostaje sprzedany w niewolę z powodu zakazanej miłości. ,fantasy
the tall man,"Historia matki uprowadzonego chłopca, której przychodzi zmierzyć się z przerażającą legendą. ",thriller
la stanza del figlio," Film opowiada historię włoskiej rodziny, prowadzącej spokojne, rodzinne życie. Tę sielankę przerywa tragiczna śmierć syna. Najbardziej przeżywa ją ojciec... ",drama
jeepers creepers ii,"Autokar&nbsp;przewożący grupę studentów psuje się na środku pustyni. Nastolatkowie podejmują walkę o życie z nieznanym potworem, który właśnie rozpoczął&nbsp;łowy. ",horror
high crimes,"Kiedy Tom zostaje oskarżony o masakrę ludności cywilnej w Salwadorze, jego żona postanawia bronić go przed sądem. Wkrótce na jaw wychodzą kolejne tajemnice. ",drama
spectral,Jednostka sił specjalnych stawia czoła nadnaturalnym istotom. ,action
quiz show,"Uczestnik teleturnieju odkrywa, że jego konkurenci w studio znają odpowiedzi na konkursowe pytania, gdyż wszystko jest z góry ustawione. ",drama
zblizenia,Marta próbuje uporządkować swoje relacje z zaborczą matką i rozpocząć niezależne życie.,drama
dark waters,"Adwokat korporacyjny wytacza pozew dotyczący ochrony środowiska przeciwko firmie chemicznej, która posiada długą historię zanieczyszczeń.",biography
cool runnings,"Historia jamajskiej drużyny bobslejowej, która uczestniczy w igrzyskach zimowych.&nbsp;",family
booksmart,W przeddzień ukończenia liceum dwie przyjaciółki decydują się nadrobić jednej nocy cztery lata utracone na naukę bez zabawy.,comedy
nothing to lose,"Nick dowiaduje się, że jego żona jest niewierna. Z pomocą gangstera, który go napadł, postanawia się na niej zemścić. ",comedy
superman,"Planeta Krypton ulega zniszczeniu. Tuż przed tym jedno z dzieci zostaje wysłane na Ziemię, gdzie staje się Supermanem.",action
mary poppins,Posiadająca magiczne moce guwernantka bierze pod swoje skrzydła dwójkę dzieci. ,family
w ukryciu,Mieszkający z wrażliwą córką fotograf decyduje się ukrywać przed nazistami młodą Żydówkę. ,thriller
napola - elite fur den fuhrer,Rok 1942. Siedemnastoletni Friedrich Weimer trafia do elitarnej szkoły kształcącej przyszłe elity niemieckiej Trzeciej Rzeszy. Niebawem poznaje prawdziwe oblicze opresyjnego systemu. ,drama
scusa ma ti chiamo amore,Pracownik agencji reklamowej zakochuje się w dużo młodszej od siebie licealistce. ,comedy
innocence," Na Ziemi w 2032 r. androidy i roboty egzystują niemal na równi z ludźmi, światem zaś rządzą potężne korporacje, bezwzględne syndykaty zbrodni i genialni cyberprzestępcy.... ",sci-fi
wsciekle piesci weza,Wściekły Wąż chce się zemścić na Prezesie za zabicie jego brata bliźniaka. ,comedy
the hunter,"Firma biotechnologiczna zatrudnia myśliwego, któremu zleca wytropienie ostatniego żyjącego tygrysa tasmańskiego.",drama
dark skies,"Życie podmiejskiej pary przeradza się w koszmar, gdy do domu zakrada się obcy polujący na ich dzieci.",thriller
guess who,"Ciemnoskóra Theresa przedstawia najbliższym swojego&nbsp;narzeczonego. Rodzinie jednak nie podoba się, że Simon ma biały kolor skóry.",comedy
der siebente kontinent,"Anna, Georg i ich córka Evi tworzą typową zamożną austriacką rodzinę. Ich życie ulega diametralnej zmianie, gdy podejmują decyzję o wyjeździe. ",drama
the colony,Rok 2045. Poprzez wychłodzenie klimatu na Ziemi ludzie wegetują w stworzonych przez siebie koloniach. Niebawem jedna z nich odbiera wezwanie pomocy. ,thriller
krigen,"Claus zostawia żonę oraz troje dzieci i wyjeżdża do Afganistanu. Podczas jednej z walk popełnia błąd, który mocno odbija się na jego życiu.",drama
la planete sauvage," Animowany film science-fiction, którego akcja rozgrywa się na odległej planecie, zamieszkałej przez Draagów - człekokształtne niebieskie stwory. Wraz z nimi planetę... ",drama
dumbo,"Dumbo to mały słonik o nienaturalnie wielkich uszach, który przy pomocy zaprzyjaźnionej myszki uczy się wiary w siebie.",animation
how to marry a millionaire,Trzy atrakcyjne modelki poszukują bogatych kandydatów na męża. ,comedy
dont look now,"John i Laura Baxterowie podczas wakacji w Wenecji spotykają dwie kobiety. Jedna z nich twierdzi, że widzi ducha ich zmarłej córki. ",horror
the woodsman,"Po 12 latach spędzonych w więzieniu Walter próbuje ułożyć sobie życie na nowo. Znajomi jednak nie pozwalają mu zapomnieć o czynach, jakich dopuścił się w przeszłości.",drama
a dogs journey,Bailey dostaje od swojego ukochanego Ethana nowy cel: ma opiekować się jego wnuczką – CJ. Z biegiem czasu dziewczynka dorasta i wyzwania dla psa stają się coraz większe.,family
then came you,"Pracownik lotniska mierzy się ze swoimi lękami, gdy cierpiąca na nieuleczalną chorobę nastolatka prosi go o pomoc w spełnieniu rzeczy, które chce zrobić przed śmiercią.",drama
winnie the pooh,"Kubuś Puchatek wybiera się na poszukiwanie miodu. Po drodze odwiedza Krzysia i przekręca wiadomość, którą chłopiec mu zostawił.",animation
candyman,Studentka&nbsp;Helen Lyle bada miejską legendę o duchu zamordowanego Afroamerykanina bez ręki.,horror
the swedish theory of love,Dokument pokazuje współczesne konsekwencje wprowadzenia rozwiązań z manifestu partii socjalistycznej opublikowanego w 1968 roku.,documentary
damien: omen ii,Trzynastoletni Damien stopniowo odkrywa swoją tożsamość oraz przeznaczenie. ,horror
wakolda,"Pewna argentyńska rodzina zaprzyjaźnia się z czarującym lekarzem z Niemiec. Nie wiedzą, że mężczyzna to Josef Mengele, słynący z okrucieństwa zbrodniarz wojenny. ",drama
the thomas crown affair,Agentka odzyskująca skradzione dzieła sztuki stara się zdemaskować milionera - złodzieja. ,thriller
cowboy bebop: tengoku no tobira,"Łowcy głów poszukują sprawcy ataku terrorystycznego, za którego wyznaczono wysoką nagrodę. ",comedy
a nightmare on elm street part 2: freddys revenge,"Freddy Krueger&nbsp;powraca po latach, aby wybrać swojego następcę.",horror
7 zwerge,"W lesie, gdzie żyją tytułowe krasnoludki zjawia się Królewna Śnieżka. Gdy dziewczyna zostaje porwana, mężczyźni postanawiają ją odnaleźć. ",family
peter &amp; the wolf,Piotruś wraz z przyjaciółmi stawia czoło wilkowi.,animation
poison ivy,"Zmysłowa Ivy zaprzyjaźnia się z nieatrakcyjną i bogatą Sylvie. Wkrótce zdobywa też zaufanie jej rodziny, co zaczyna wykorzystywać.",drama
the golden child,"Zajmujący się poszukiwaniami zaginionych dzieci Chandler zostaje namówiony przez tajemniczą Tybetankę na wyjątkowe zadanie. Ma odnaleźć chłopca, który jako jedyny może uratować świat przed zakusami potężnego demona. ",comedy
clear and present danger,"Wicedyrektor CIA, Jack Ryan, rozpoczyna śledztwo w sprawie zabójstwa przyjaciela prezydenta USA. Podczas dochodzenia odkrywa powiązania wpływowych polityków z kolumbijskimi kartelami narkotykowymi.",thriller
make it happen,Dziewczyna z małego miasteczka wyrusza na podbój wymarzonej szkoły tańca w Chicago. ,drama
children of the corn,"Burt i Vicky docierają do ponurego miasteczka Gatlin, gdzie z przerażeniem stwierdzają, że żyją tam wyłącznie dzieci, które wymordowały dorosłych.",horror
anatomy of a murder,"Adwokat zostaje obrońcą mężczyzny, oskarżonego o zamordowanie gwałciciela swojej żony.",drama
ju-on,"Rika jako wolontariuszka trafia do starego domu. Dziewczyna nie wie, że jest on nawiedzony.",horror
noel,Kilku mieszkańców Manhattanu dzięki wzajemnej pomocy próbuje odkryć znaczenie świąt Bożego Narodzenia.,drama
sibirskiy tsiryulnik,"II połowa XIX wieku. Jane Callahan udaje się do carskiej Rosji, gdzie ma pomóc w interesach amerykańskiemu wynalazcy. Podczas podróży pociągiem poznaje przystojnego kadeta, Andrieja Tołstoja.",drama
hidden,"Rodzina ukrywa się w schronie przeciwatomowym, aby uniknąć niebezpieczeństwa czyhającego na powierzchni Ziemi. ",horror
papillon,Rok 1931. Niesłusznie oskarżony o morderstwo złodziej Henri Charriere&nbsp;trafia do kolonii karnej w Gujanie Francuskiej. Wkrótce podejmuje próbę ucieczki.,biography
spanglish,Meksykanka przeprowadza się do Los Angeles ze swoją 12-letnią córką i rozpoczyna pracę gosposi w domu zamożnych ludzi. ,drama
durak,"Wezwany do awarii hydraulik Dima zaczyna zdawać sobie sprawę, że stary budynek, w którym się znajduje, wkrótce runie.",drama
when a stranger calls,"Z pozoru niewinny wieczór zmienia się w koszmar, gdy opiekunka do dzieci zaczyna być nękana telefonami przez tajemniczego mężczyznę.",thriller
red planet,"Rok 2050, grupa astronautów zostaje wysłana na Marsa, by rozpocząć kolonizację planety. Podczas wyprawy statek ulega awarii, a bohaterowie zmuszeni są walczyć o przetrwanie. ",thriller
drinking buddies,"Dwoje pracujących ze sobą przyjaciół ma się ku sobie, pomimo posiadania partnerów.",drama
chacun son cinema ou ce petit coup au coeur quand la lumiere seteint et que le film commence,Antologia filmowa zrealizowana dla uczczenia sześćdziesięciolecia festiwalu w Cannes. Składa się z trzydziestu trzech etiud nakręconych przez uznanych światowych reżyserów. ,drama
zgoda,"Śląsk, 1945 rok. Franek usiłuje ocalić ukochaną Annę, osadzoną w obozie pracy założonym przez UB. ",drama
edges of the lord,Żydowski chłopiec ukrywa się przed hitlerowcami u polskiej rodziny. Jednak nawet na dalekiej wsi czyhają niebezpieczeństwa.,drama
disclosure,Odrzucona szefowa mści się na swoim podwładnym. Oskarża go o molestowanie seksualne i chce zniszczyć jego małżeństwo. ,drama
how to steal a million,"Chcąc uchronić ojca przed ujawnieniem fałszerstwa rzeźby bogini Wenus, Nicole postanawia wykraść ją z muzeum. Kobiecie pomaga przystojny złodziej Simon.",romance
feast of love," Kronika miłości - szalonej, złej, a także i takiej, która trwa kiedy wszystko inne przemija. Bradley, właściciel kawiarni, Chloe - młoda kelnerka, sąsiad, profesor... ",drama
slodko gorzki,Po powrocie do domu Mateusz dowiaduje się o samobójstwie kolegi. Postanawia na własną rękę wyjaśnić przyczynę tragedii.,drama
pinocchio,"Starego stolarza odwiedza wróżka, która ożywia jedną z jego marionetek. Pinokio musi udowodnić, że jest lojalny i uczciwy, aby stać się prawdziwym chłopcem.",animation
wait until dark,"Niewidoma kobieta podejmuje walkę z przestępcami, którzy są zainteresowani lalką pełną heroiny znajdującą się w jej mieszkaniu.",thriller
downton abbey,W Downton Abbey trwają przygotowania do wizyty królewskiej. ,drama
above the law,Wyrzucony z policji stróż prawa prowadzi prywatne śledztwo w sprawie nielegalnej organizacji. ,thriller
raid dingue,Dowódca elitarnej jednostki specjalnej dostaje zadanie polegające na przygotowaniu do egzaminów niezdarnej policjantki.,comedy
jack frost,Słynny muzyk ginie w wypadku samochodowym. Rok po śmierci wraca do swojego syna jako śniegowy bałwan.,family
the brothers bloom,Rodzeństwo rabusiów opracowuje plan ostatniej akcji. Za cel obierają sobie zamożną piękność.,drama
je treba zabit sekala,Chłopi nakłaniają kowala Barana do zabicia prześladującego ich Sekala. ,drama
high fidelity,Właściciel sklepu muzycznego wspomina kolejne zawody miłosne. ,drama
the lady vanishes,Podczas podróży pociągiem starsza pasażerka znika bez śladu.,thriller
le chant du loup,Załoga supernowoczesnego okrętu podwodnego wykonuje misję wojskową u wybrzeży Syrii. W pewnym momencie specjalista obsługi sonaru melduje niezidentyfikowany dźwięk dobiegający z morskich głębin.,drama
the house with a clock in its walls,"Nastoletni Lewis pomaga swojemu wujowi odnaleźć czarnoksiężnika, który stworzył zegar. Urządzenie to odmierza czas do nadchodzącej Apokalipsy. ",fantasy
taking woodstock,"Aby ocalić podupadający motel rodziców, Elliot wraz z przyjaciółmi postanawia pomóc organizatorom festiwalu muzycznego Woodstock w znalezieniu odpowiedniego miejsca do zorganizowania wydarzenia. ",drama
things we lost in the fire,"Po tragicznej śmierci Briana, jego żona Audrey oraz przyjaciel Jerry dają sobie nawzajem tak potrzebne wsparcie. ",drama
four lions,Omar marzy o męczeńskiej śmierci. W osiągnięciu celu pomogą mu jego pomysłowi przyjaciele.,drama
xxy,"Alex jest hermafrodytą, który właśnie staje przed problemem wyboru płci. Wizyta znajomych wraz z synem staje się tłem do poszukiwania tożsamości seksualnej. ",drama
glory road,"Trener koszykówki, Don Haskins, zamierza zdobyć z uniwersytecką drużyną, Texas Western, mistrzostwo w krajowych rozgrywkach.",drama
jasne blekitne okna,"Film opowiada o relacji dwóch kobiet, które odświeżają swoją przyjaźń z dzieciństwa. ",drama
kyss mig,"Mia i Frida poznają się na imprezie zaręczynowej swoich rodziców. Między nimi rodzi się silne, dramatyczne w skutkach uczucie. ",drama
earthlings," Film dokumentalny stworzony, by uświadomić przeciętnego człowieka, w jaki sposób współczesna cywilizacja wykorzystuje zwierzęta do własnych celów. Autor stawia teorię o... ",documentary
a little princess,"Uczęszczająca do szkoły z internatem Sara przestaje być uczennicą i staje się służącą po tym, jak jej ojciec zostaje uznany za zmarłego, a jego majątek zajmuje rząd.",drama
jingle all the way,"Zapracowany biznesmen, na chwilę przed Wigilią, stara się dokonać rzeczy niemożliwej - zdobyć Turbo-Mana dla swojego syna.",family
the full monty,Po grupowym zwolnieniu z miejscowej fabryki sześciu bezrobotnych mężczyzn znajduje oryginalny sposób na zarobienie pieniędzy. ,comedy
the conspirator,"Początkujący adwokat, Frederick Aiken, otrzymuje karkołomne zadanie obrony Mary Surratt, oskarżonej o udział w spisku, który doprowadził do śmierci prezydenta Lincolna.",crime
the specialist,Piękna kobieta przygotowuje zemstę na zabójcach rodziców. Perfekcyjny plan powoli wprowadza w życie.,thriller
can you ever forgive me?,"Gdy Lee traci pracę, zaczyna zarabiać na życie podrabiając listy sławnych osób i sprzedając je kolekcjonerom.",biography
